sheet_code,originator,transect_ID,NCDOT_transect,sample_ID,sample_date,year,season,ghost_crabs,sm_mole_crabs,md_mole_crabs,lg_mole_crabs,coquina_clams,amphipods,worms
may2019_T16,NCDOT,T16,NT74,B1,2019/05/06 00:00:00,2019,spring,0,0,0,2,0,0,0
jul2019_C11,NCDOT,C11,NT59,B1,2019/07/08 00:00:00,2019,spring,1,50,16,2,0,0,0
jul2019_C09,NCDOT,C09,NT60,B1,2019/07/08 00:00:00,2019,spring,1,23,7,2,1,1,0
jul2019_C07,NCDOT,C07,NT61,B1,2019/07/08 00:00:00,2019,spring,1,16,3,2,1,0,0
jul2019_C05,NCDOT,C05,NT62,B1,2019/07/08 00:00:00,2019,spring,2,22,1,0,3,0,0
jul2019_C03,NCDOT,C03,NT63,B1,2019/07/08 00:00:00,2019,spring,0,0,4,0,3,1,0
jul2019_C01,NCDOT,C01,NT64,B1,2019/07/08 00:00:00,2019,spring,1,32,2,0,1,3,0
jul2019_T03,NCDOT,T03,NT67,B1,2019/07/08 00:00:00,2019,spring,1,52,7,13,2,1,0
jul2019_T05,NCDOT,T05,NT68,B1,2019/07/08 00:00:00,2019,spring,0,46,2,0,0,0,0
jul2019_T07,NCDOT,T07,NT69,B1,2019/07/08 00:00:00,2019,spring,0,56,4,0,14,2,0
jul2019_T09,NCDOT,T09,NT70,B1,2019/07/08 00:00:00,2019,spring,0,44,7,0,5,3,0
jul2019_T11,NCDOT,T11,NT71,B1,2019/07/08 00:00:00,2019,spring,2,10,5,2,0,2,0
jul2019_T13,NCDOT,T13,NT72,B1,2019/07/08 00:00:00,2019,spring,0,16,11,0,0,0,0
jul2019_T15,NCDOT,T15,NT73,B1,2019/07/08 00:00:00,2019,spring,0,122,31,3,0,1,0
jul2019_T16,NCDOT,T16,NT74,B1,2019/07/08 00:00:00,2019,spring,0,9,5,0,3,0,2
oct2019_C11,NCDOT,C11,NT59,B1,2019/10/09 00:00:00,2019,autumn,2,10,0,0,0,0,0
oct2019_C09,NCDOT,C09,NT60,B1,2019/10/09 00:00:00,2019,autumn,1,6,1,0,1,1,0
oct2019_C07,NCDOT,C07,NT61,B1,2019/10/09 00:00:00,2019,autumn,1,18,0,0,2,0,0
oct2019_C05,NCDOT,C05,NT62,B1,2019/10/09 00:00:00,2019,autumn,1,30,26,1,0,0,0
oct2019_C03,NCDOT,C03,NT63,B1,2019/10/09 00:00:00,2019,autumn,4,16,0,1,1,0,0
oct2019_C01,NCDOT,C01,NT64,B1,2019/10/09 00:00:00,2019,autumn,4,24,8,9,0,0,0
oct2019_T03,NCDOT,T03,NT67,B1,2019/10/09 00:00:00,2019,autumn,1,7,0,1,0,0,0
oct2019_T05,NCDOT,T05,NT68,B1,2019/10/09 00:00:00,2019,autumn,2,12,4,1,0,0,0
oct2019_T07,NCDOT,T07,NT69,B1,2019/10/09 00:00:00,2019,autumn,1,10,9,4,0,0,0
oct2019_T09,NCDOT,T09,NT70,B1,2019/10/09 00:00:00,2019,autumn,0,30,0,0,0,0,0
oct2019_T11,NCDOT,T11,NT71,B1,2019/10/09 00:00:00,2019,autumn,2,11,3,0,0,0,0
oct2019_T13,NCDOT,T13,NT72,B1,2019/10/09 00:00:00,2019,autumn,2,4,2,0,0,2,0
oct2019_T15,NCDOT,T15,NT73,B1,2019/10/09 00:00:00,2019,autumn,1,8,2,2,0,0,0
oct2019_T16,NCDOT,T16,NT74,B1,2019/10/09 00:00:00,2019,autumn,1,4,0,4,1,2,0
jan2020_C01_B1_CSI,CSI,C01,,B1,2020/01/08 00:00:00,2020,winter,0,0,1,0,0,0,0
jan2020_C01_B2_CSI,CSI,C01,,B2,2020/01/08 00:00:00,2020,winter,0,0,0,0,0,0,0
jan2020_C01_B3_CSI,CSI,C01,,B3,2020/01/08 00:00:00,2020,winter,0,0,0,0,0,0,0
jan2020_C02_B1_CSI,CSI,C02,,B1,2020/01/08 00:00:00,2020,winter,0,0,0,0,0,0,0
jan2020_C02_B2_CSI,CSI,C02,,B2,2020/01/08 00:00:00,2020,winter,0,0,0,0,0,0,0
jan2020_C02_B3_CSI,CSI,C02,,B3,2020/01/08 00:00:00,2020,winter,0,0,0,0,0,0,0
jan2020_C03_B1_CSI,CSI,C03,,B1,2020/01/08 00:00:00,2020,winter,0,0,0,0,0,0,0
jan2020_C03_B2_CSI,CSI,C03,,B2,2020/01/08 00:00:00,2020,winter,0,0,0,0,0,0,0
jan2020_C03_B3_CSI,CSI,C03,,B3,2020/01/08 00:00:00,2020,winter,0,0,0,0,0,0,0
jan2020_C04_B1_CSI,CSI,C04,,B1,2020/01/08 00:00:00,2020,winter,0,0,0,0,0,0,0
jan2020_C04_B2_CSI,CSI,C04,,B2,2020/01/08 00:00:00,2020,winter,0,0,0,0,0,0,0
jan2020_C04_B3_CSI,CSI,C04,,B3,2020/01/08 00:00:00,2020,winter,0,0,1,0,0,0,0
jan2020_C05_B1_CSI,CSI,C05,,B1,2020/01/08 00:00:00,2020,winter,0,0,1,0,0,0,0
jan2020_C05_B2_CSI,CSI,C05,,B2,2020/01/08 00:00:00,2020,winter,0,0,0,1,0,0,0
jan2020_C05_B3_CSI,CSI,C05,,B3,2020/01/08 00:00:00,2020,winter,0,0,0,0,0,0,0
jan2020_C06_B1_CSI,CSI,C06,,B1,2020/01/08 00:00:00,2020,winter,0,0,0,0,0,0,0
jan2020_C06_B2_CSI,CSI,C06,,B2,2020/01/08 00:00:00,2020,winter,0,0,0,0,0,2,0
jan2020_C06_B3_CSI,CSI,C06,,B3,2020/01/08 00:00:00,2020,winter,0,0,0,0,0,0,0
jan2020_C07_B1_CSI,CSI,C07,,B1,2020/01/08 00:00:00,2020,winter,0,0,0,0,0,0,0
jan2020_C07_B2_CSI,CSI,C07,,B2,2020/01/08 00:00:00,2020,winter,0,0,0,1,0,0,0
jan2020_C07_B3_CSI,CSI,C07,,B3,2020/01/08 00:00:00,2020,winter,1,0,0,0,0,0,0
jan2020_C08_B1_CSI,CSI,C08,,B1,2020/01/08 00:00:00,2020,winter,0,0,0,0,0,0,0
jan2020_C08_B2_CSI,CSI,C08,,B2,2020/01/08 00:00:00,2020,winter,0,0,1,0,0,0,0
jan2020_C08_B3_CSI,CSI,C08,,B3,2020/01/08 00:00:00,2020,winter,0,0,2,0,0,0,0
jan2020_C09_B1_CSI,CSI,C09,,B1,2020/01/08 00:00:00,2020,winter,0,0,0,0,0,0,0
jan2020_C09_B2_CSI,CSI,C09,,B2,2020/01/08 00:00:00,2020,winter,0,0,0,0,0,0,0
jan2020_C09_B3_CSI,CSI,C09,,B3,2020/01/08 00:00:00,2020,winter,0,0,0,0,0,0,0
jan2020_C10_B1_CSI,CSI,C10,,B1,2020/01/08 00:00:00,2020,winter,0,1,0,1,0,0,0
jan2020_C10_B2_CSI,CSI,C10,,B2,2020/01/08 00:00:00,2020,winter,0,0,0,0,0,0,0
jan2020_C10_B3_CSI,CSI,C10,,B3,2020/01/08 00:00:00,2020,winter,0,0,0,0,0,0,0
jan2020_C11_B1_CSI,CSI,C11,,B1,2020/01/08 00:00:00,2020,winter,0,0,3,0,0,0,0
jan2020_C11_B2_CSI,CSI,C11,,B2,2020/01/08 00:00:00,2020,winter,0,0,0,0,0,0,0
jan2020_C11_B3_CSI,CSI,C11,,B3,2020/01/08 00:00:00,2020,winter,0,0,0,0,0,0,0
jan2020_T01_B1_CSI,CSI,T01,,B1,2020/01/08 00:00:00,2020,winter,0,0,0,0,0,0,0
jan2020_T01_B2_CSI,CSI,T01,,B2,2020/01/08 00:00:00,2020,winter,0,0,0,0,0,0,0
jan2020_T01_B3_CSI,CSI,T01,,B3,2020/01/08 00:00:00,2020,winter,0,0,0,0,0,0,0
jan2020_T02_B1_CSI,CSI,T02,,B1,2020/01/08 00:00:00,2020,winter,0,0,0,0,0,0,0
jan2020_T02_B2_CSI,CSI,T02,,B2,2020/01/08 00:00:00,2020,winter,0,0,0,0,0,0,0
jan2020_T02_B3_CSI,CSI,T02,,B3,2020/01/08 00:00:00,2020,winter,0,0,1,0,0,0,0
jan2020_T03_B1_CSI,CSI,T03,,B1,2020/01/08 00:00:00,2020,winter,0,0,0,0,0,0,0
jan2020_T03_B2_CSI,CSI,T03,,B2,2020/01/08 00:00:00,2020,winter,0,0,0,0,0,0,0
jan2020_T03_B3_CSI,CSI,T03,,B3,2020/01/08 00:00:00,2020,winter,0,0,0,0,0,0,0
jan2020_T04_B1_CSI,CSI,T04,,B1,2020/01/08 00:00:00,2020,winter,0,0,0,0,0,0,0
jan2020_T04_B2_CSI,CSI,T04,,B2,2020/01/08 00:00:00,2020,winter,0,0,0,0,0,0,0
jan2020_T04_B3_CSI,CSI,T04,,B3,2020/01/08 00:00:00,2020,winter,0,0,0,0,0,0,0
jan2020_T05_B1_CSI,CSI,T05,,B1,2020/01/08 00:00:00,2020,winter,0,0,0,0,0,0,0
jan2020_T05_B2_CSI,CSI,T05,,B2,2020/01/08 00:00:00,2020,winter,0,0,0,0,0,0,0
jan2020_T05_B3_CSI,CSI,T05,,B3,2020/01/08 00:00:00,2020,winter,0,0,0,0,0,0,0
jan2020_T06_B1_CSI,CSI,T06,,B1,2020/01/08 00:00:00,2020,winter,0,1,3,0,0,0,1
jan2020_T06_B2_CSI,CSI,T06,,B2,2020/01/08 00:00:00,2020,winter,0,0,0,0,0,0,0
jan2020_T06_B3_CSI,CSI,T06,,B3,2020/01/08 00:00:00,2020,winter,0,1,0,0,0,0,1
jan2020_T07_B1_CSI,CSI,T07,,B1,2020/01/08 00:00:00,2020,winter,0,0,0,0,0,0,0
jan2020_T07_B2_CSI,CSI,T07,,B2,2020/01/08 00:00:00,2020,winter,0,0,0,0,0,0,0
jan2020_T07_B3_CSI,CSI,T07,,B3,2020/01/08 00:00:00,2020,winter,0,0,0,0,0,0,0
jan2020_T08_B1_CSI,CSI,T08,,B1,2020/01/08 00:00:00,2020,winter,0,0,0,0,0,0,0
jan2020_T08_B2_CSI,CSI,T08,,B2,2020/01/08 00:00:00,2020,winter,0,0,1,0,0,0,0
jan2020_T08_B3_CSI,CSI,T08,,B3,2020/01/08 00:00:00,2020,winter,0,0,0,0,0,0,0
jan2020_T09_B1_CSI,CSI,T09,,B1,2020/01/08 00:00:00,2020,winter,0,0,0,0,0,0,0
jan2020_T09_B2_CSI,CSI,T09,,B2,2020/01/08 00:00:00,2020,winter,0,0,0,0,0,0,0
jan2020_T09_B3_CSI,CSI,T09,,B3,2020/01/08 00:00:00,2020,winter,3,0,0,0,0,0,0
jan2020_T10_B1_CSI,CSI,T10,,B1,2020/01/08 00:00:00,2020,winter,0,0,0,0,0,0,0
jan2020_T10_B2_CSI,CSI,T10,,B2,2020/01/08 00:00:00,2020,winter,0,0,0,0,0,0,0
jan2020_T10_B3_CSI,CSI,T10,,B3,2020/01/08 00:00:00,2020,winter,0,0,0,0,0,0,0
jan2020_T11_B1_CSI,CSI,T11,,B1,2020/01/08 00:00:00,2020,winter,0,0,0,0,0,0,0
jan2020_T11_B2_CSI,CSI,T11,,B2,2020/01/08 00:00:00,2020,winter,0,0,0,0,0,0,0
jan2020_T11_B3_CSI,CSI,T11,,B3,2020/01/08 00:00:00,2020,winter,0,0,1,0,0,0,0
jan2020_T12_B1_CSI,CSI,T12,,B1,2020/01/08 00:00:00,2020,winter,0,0,0,0,0,0,0
jan2020_T12_B2_CSI,CSI,T12,,B2,2020/01/08 00:00:00,2020,winter,0,1,0,0,0,0,0
jan2020_T12_B3_CSI,CSI,T12,,B3,2020/01/08 00:00:00,2020,winter,0,0,0,0,0,0,0
jan2020_T13_B1_CSI,CSI,T13,,B1,2020/01/08 00:00:00,2020,winter,0,0,0,0,0,0,0
jan2020_T13_B2_CSI,CSI,T13,,B2,2020/01/08 00:00:00,2020,winter,0,0,0,0,0,0,0
jan2020_T13_B3_CSI,CSI,T13,,B3,2020/01/08 00:00:00,2020,winter,0,0,0,0,0,0,0
jan2020_T14_B1_CSI,CSI,T14,,B1,2020/01/08 00:00:00,2020,winter,0,0,1,0,0,0,0
jan2020_T14_B2_CSI,CSI,T14,,B2,2020/01/08 00:00:00,2020,winter,0,0,0,0,0,0,0
jan2020_T14_B3_CSI,CSI,T14,,B3,2020/01/08 00:00:00,2020,winter,0,0,0,0,0,0,0
jan2020_T15_B1_CSI,CSI,T15,,B1,2020/01/08 00:00:00,2020,winter,0,0,0,0,0,0,0
jan2020_T15_B2_CSI,CSI,T15,,B2,2020/01/08 00:00:00,2020,winter,0,1,1,0,0,0,0
jan2020_T15_B3_CSI,CSI,T15,,B3,2020/01/08 00:00:00,2020,winter,0,0,0,0,0,0,0
jan2020_T16_B1_CSI,CSI,T16,,B1,2020/01/08 00:00:00,2020,winter,0,0,0,0,0,0,0
jan2020_T16_B2_CSI,CSI,T16,,B2,2020/01/08 00:00:00,2020,winter,0,0,0,0,0,0,0
jan2020_T16_B3_CSI,CSI,T16,,B3,2020/01/08 00:00:00,2020,winter,0,0,0,0,0,0,0
apr2020_C01_B1_CSI,CSI,C01,,B1,2020/04/27 00:00:00,2020,spring,0,0,0,0,0,0,0
apr2020_C01_B2_CSI,CSI,C01,,B2,2020/04/27 00:00:00,2020,spring,0,0,0,0,0,0,0
apr2020_C01_B3_CSI,CSI,C01,,B3,2020/04/27 00:00:00,2020,spring,0,0,0,0,0,0,0
apr2020_C02_B1_CSI,CSI,C02,,B1,2020/04/27 00:00:00,2020,spring,0,1,0,0,0,0,0
apr2020_C02_B2_CSI,CSI,C02,,B2,2020/04/27 00:00:00,2020,spring,0,3,0,0,0,0,0
apr2020_C02_B3_CSI,CSI,C02,,B3,2020/04/27 00:00:00,2020,spring,0,0,0,0,0,0,0
apr2020_C03_B1_CSI,CSI,C03,,B1,2020/04/27 00:00:00,2020,spring,0,2,0,0,0,0,0
apr2020_C03_B2_CSI,CSI,C03,,B2,2020/04/27 00:00:00,2020,spring,0,3,1,0,0,0,0
apr2020_C03_B3_CSI,CSI,C03,,B3,2020/04/27 00:00:00,2020,spring,0,1,0,0,0,0,0
apr2020_C04_B1_CSI,CSI,C04,,B1,2020/04/27 00:00:00,2020,spring,0,2,0,1,0,0,0
apr2020_C04_B2_CSI,CSI,C04,,B2,2020/04/27 00:00:00,2020,spring,0,3,0,1,0,0,0
apr2020_C04_B3_CSI,CSI,C04,,B3,2020/04/27 00:00:00,2020,spring,0,4,3,1,0,0,0
apr2020_C05_B1_CSI,CSI,C05,,B1,2020/04/27 00:00:00,2020,spring,0,0,0,0,0,0,0
apr2020_C05_B2_CSI,CSI,C05,,B2,2020/04/27 00:00:00,2020,spring,0,4,1,0,0,0,0
apr2020_C05_B3_CSI,CSI,C05,,B3,2020/04/27 00:00:00,2020,spring,0,0,0,0,0,0,0
apr2020_C06_B1_CSI,CSI,C06,,B1,2020/04/27 00:00:00,2020,spring,0,0,0,0,0,0,0
apr2020_C06_B2_CSI,CSI,C06,,B2,2020/04/27 00:00:00,2020,spring,0,0,0,1,0,0,0
apr2020_C06_B3_CSI,CSI,C06,,B3,2020/04/27 00:00:00,2020,spring,0,0,0,0,0,0,0
apr2020_C07_B1_CSI,CSI,C07,,B1,2020/04/27 00:00:00,2020,spring,0,0,0,0,0,0,0
apr2020_C07_B2_CSI,CSI,C07,,B2,2020/04/27 00:00:00,2020,spring,0,0,0,0,0,0,0
apr2020_C07_B3_CSI,CSI,C07,,B3,2020/04/27 00:00:00,2020,spring,0,0,1,0,0,0,0
apr2020_C08_B1_CSI,CSI,C08,,B1,2020/04/27 00:00:00,2020,spring,0,0,0,0,0,0,0
apr2020_C08_B2_CSI,CSI,C08,,B2,2020/04/27 00:00:00,2020,spring,0,0,0,0,0,0,0
apr2020_C08_B3_CSI,CSI,C08,,B3,2020/04/27 00:00:00,2020,spring,0,0,0,0,0,0,0
apr2020_C09_B1_CSI,CSI,C09,,B1,2020/04/27 00:00:00,2020,spring,0,0,0,0,0,0,0
apr2020_C09_B2_CSI,CSI,C09,,B2,2020/04/27 00:00:00,2020,spring,0,0,1,0,0,0,0
apr2020_C09_B3_CSI,CSI,C09,,B3,2020/04/27 00:00:00,2020,spring,1,0,1,0,0,0,0
apr2020_C10_B1_CSI,CSI,C10,,B1,2020/04/27 00:00:00,2020,spring,1,0,0,0,0,0,0
apr2020_C10_B2_CSI,CSI,C10,,B2,2020/04/27 00:00:00,2020,spring,0,0,1,0,0,0,0
apr2020_C10_B3_CSI,CSI,C10,,B3,2020/04/27 00:00:00,2020,spring,0,0,0,0,0,0,0
apr2020_C11_B1_CSI,CSI,C11,,B1,2020/04/27 00:00:00,2020,spring,1,0,0,0,0,0,0
apr2020_C11_B2_CSI,CSI,C11,,B2,2020/04/27 00:00:00,2020,spring,0,0,0,0,0,0,0
apr2020_C11_B3_CSI,CSI,C11,,B3,2020/04/27 00:00:00,2020,spring,1,0,0,0,0,0,0
apr2020_T01_B1_CSI,CSI,T01,,B1,2020/04/27 00:00:00,2020,spring,2,3,3,1,0,0,0
apr2020_T01_B2_CSI,CSI,T01,,B2,2020/04/27 00:00:00,2020,spring,1,2,0,1,0,0,0
apr2020_T01_B3_CSI,CSI,T01,,B3,2020/04/27 00:00:00,2020,spring,1,2,0,0,0,0,0
apr2020_T02_B1_CSI,CSI,T02,,B1,2020/04/27 00:00:00,2020,spring,0,1,1,0,0,0,0
apr2020_T02_B2_CSI,CSI,T02,,B2,2020/04/27 00:00:00,2020,spring,0,0,0,0,0,0,0
apr2020_T02_B3_CSI,CSI,T02,,B3,2020/04/27 00:00:00,2020,spring,1,0,1,0,0,0,0
apr2020_T03_B1_CSI,CSI,T03,,B1,2020/04/27 00:00:00,2020,spring,0,0,4,1,0,0,0
apr2020_T03_B2_CSI,CSI,T03,,B2,2020/04/27 00:00:00,2020,spring,0,0,0,0,0,0,0
apr2020_T03_B3_CSI,CSI,T03,,B3,2020/04/27 00:00:00,2020,spring,2,0,0,0,0,0,0
apr2020_T04_B1_CSI,CSI,T04,,B1,2020/04/27 00:00:00,2020,spring,1,1,0,0,0,0,0
apr2020_T04_B2_CSI,CSI,T04,,B2,2020/04/27 00:00:00,2020,spring,1,1,0,1,0,0,0
apr2020_T04_B3_CSI,CSI,T04,,B3,2020/04/27 00:00:00,2020,spring,0,4,1,0,0,0,0
apr2020_T05_B1_CSI,CSI,T05,,B1,2020/04/27 00:00:00,2020,spring,1,0,0,0,0,0,0
apr2020_T05_B2_CSI,CSI,T05,,B2,2020/04/27 00:00:00,2020,spring,1,4,0,0,0,0,0
apr2020_T05_B3_CSI,CSI,T05,,B3,2020/04/27 00:00:00,2020,spring,0,0,1,0,0,0,0
apr2020_T06_B1_CSI,CSI,T06,,B1,2020/04/27 00:00:00,2020,spring,0,0,0,0,0,0,0
apr2020_T06_B2_CSI,CSI,T06,,B2,2020/04/27 00:00:00,2020,spring,0,1,0,0,0,0,0
apr2020_T06_B3_CSI,CSI,T06,,B3,2020/04/27 00:00:00,2020,spring,0,4,0,0,0,0,0
apr2020_T07_B1_CSI,CSI,T07,,B1,2020/04/27 00:00:00,2020,spring,1,0,1,0,0,0,0
apr2020_T07_B2_CSI,CSI,T07,,B2,2020/04/27 00:00:00,2020,spring,0,0,0,0,0,0,0
apr2020_T07_B3_CSI,CSI,T07,,B3,2020/04/27 00:00:00,2020,spring,0,0,2,0,0,0,0
apr2020_T08_B1_CSI,CSI,T08,,B1,2020/04/27 00:00:00,2020,spring,0,2,0,0,0,0,0
apr2020_T08_B2_CSI,CSI,T08,,B2,2020/04/27 00:00:00,2020,spring,0,0,0,0,0,0,0
apr2020_T08_B3_CSI,CSI,T08,,B3,2020/04/27 00:00:00,2020,spring,1,0,0,0,0,0,0
apr2020_T09_B1_CSI,CSI,T09,,B1,2020/04/27 00:00:00,2020,spring,0,1,1,0,0,0,0
apr2020_T09_B2_CSI,CSI,T09,,B2,2020/04/27 00:00:00,2020,spring,1,7,6,0,0,0,0
apr2020_T09_B3_CSI,CSI,T09,,B3,2020/04/27 00:00:00,2020,spring,0,1,2,0,0,0,0
apr2020_T10_B1_CSI,CSI,T10,,B1,2020/04/27 00:00:00,2020,spring,0,1,2,0,0,0,0
apr2020_T10_B2_CSI,CSI,T10,,B2,2020/04/27 00:00:00,2020,spring,0,0,1,0,0,0,0
apr2020_T10_B3_CSI,CSI,T10,,B3,2020/04/27 00:00:00,2020,spring,0,0,0,0,0,0,0
apr2020_T11_B1_CSI,CSI,T11,,B1,2020/04/27 00:00:00,2020,spring,0,1,0,0,0,0,0
apr2020_T11_B2_CSI,CSI,T11,,B2,2020/04/27 00:00:00,2020,spring,0,1,0,1,0,0,0
apr2020_T11_B3_CSI,CSI,T11,,B3,2020/04/27 00:00:00,2020,spring,0,2,1,0,0,0,0
apr2020_T12_B1_CSI,CSI,T12,,B1,2020/04/27 00:00:00,2020,spring,0,5,1,0,0,0,0
apr2020_T12_B2_CSI,CSI,T12,,B2,2020/04/27 00:00:00,2020,spring,0,6,3,1,0,0,0
apr2020_T12_B3_CSI,CSI,T12,,B3,2020/04/27 00:00:00,2020,spring,0,1,1,0,0,0,0
apr2020_T13_B1_CSI,CSI,T13,,B1,2020/04/27 00:00:00,2020,spring,0,0,0,0,0,0,0
apr2020_T13_B2_CSI,CSI,T13,,B2,2020/04/27 00:00:00,2020,spring,0,3,1,0,0,0,0
apr2020_T13_B3_CSI,CSI,T13,,B3,2020/04/27 00:00:00,2020,spring,1,2,0,0,0,0,0
apr2020_T14_B1_CSI,CSI,T14,,B1,2020/04/27 00:00:00,2020,spring,0,4,3,0,0,0,0
apr2020_T14_B2_CSI,CSI,T14,,B2,2020/04/27 00:00:00,2020,spring,0,6,1,0,0,0,0
apr2020_T14_B3_CSI,CSI,T14,,B3,2020/04/27 00:00:00,2020,spring,0,6,2,0,0,0,0
apr2020_T15_B1_CSI,CSI,T15,,B1,2020/04/27 00:00:00,2020,spring,0,1,3,1,0,0,0
apr2020_T15_B2_CSI,CSI,T15,,B2,2020/04/27 00:00:00,2020,spring,0,0,2,0,0,0,0
apr2020_T15_B3_CSI,CSI,T15,,B3,2020/04/27 00:00:00,2020,spring,0,4,1,0,0,0,0
apr2020_T16_B1_CSI,CSI,T16,,B1,2020/04/27 00:00:00,2020,spring,0,1,1,0,0,0,0
apr2020_T16_B2_CSI,CSI,T16,,B2,2020/04/27 00:00:00,2020,spring,0,1,0,0,0,0,0
apr2020_T16_B3_CSI,CSI,T16,,B3,2020/04/27 00:00:00,2020,spring,0,0,0,0,0,0,0
jul2020_C01_B1_CSI,CSI,C01,,B1,2020/07/13 00:00:00,2020,summer,1,24,7,0,0,0,0
jul2020_C01_B2_CSI,CSI,C01,,B2,2020/07/13 00:00:00,2020,summer,0,2,1,0,0,0,0
jul2020_C01_B3_CSI,CSI,C01,,B3,2020/07/13 00:00:00,2020,summer,1,1,1,0,0,0,0
jul2020_C02_B1_CSI,CSI,C02,,B1,2020/07/13 00:00:00,2020,summer,1,3,1,0,0,0,0
jul2020_C02_B2_CSI,CSI,C02,,B2,2020/07/13 00:00:00,2020,summer,0,0,0,0,0,0,0
jul2020_C02_B3_CSI,CSI,C02,,B3,2020/07/13 00:00:00,2020,summer,0,0,0,0,0,0,0
jul2020_C03_B1_CSI,CSI,C03,,B1,2020/07/13 00:00:00,2020,summer,1,34,8,0,0,0,0
jul2020_C03_B2_CSI,CSI,C03,,B2,2020/07/13 00:00:00,2020,summer,0,19,1,4,0,0,0
jul2020_C03_B3_CSI,CSI,C03,,B3,2020/07/13 00:00:00,2020,summer,1,10,1,3,0,0,0
jul2020_C04_B1_CSI,CSI,C04,,B1,2020/07/13 00:00:00,2020,summer,0,11,2,0,0,0,0
jul2020_C04_B2_CSI,CSI,C04,,B2,2020/07/13 00:00:00,2020,summer,0,1,3,1,0,0,0
jul2020_C04_B3_CSI,CSI,C04,,B3,2020/07/13 00:00:00,2020,summer,0,15,0,0,0,0,0
jul2020_C05_B1_CSI,CSI,C05,,B1,2020/07/13 00:00:00,2020,summer,0,6,1,0,0,0,0
jul2020_C05_B2_CSI,CSI,C05,,B2,2020/07/13 00:00:00,2020,summer,0,1,7,0,0,0,10
jul2020_C05_B3_CSI,CSI,C05,,B3,2020/07/13 00:00:00,2020,summer,1,0,0,0,0,0,0
jul2020_C06_B1_CSI,CSI,C06,,B1,2020/07/13 00:00:00,2020,summer,0,3,0,0,0,0,0
jul2020_C06_B2_CSI,CSI,C06,,B2,2020/07/13 00:00:00,2020,summer,1,0,1,0,0,0,0
jul2020_C06_B3_CSI,CSI,C06,,B3,2020/07/13 00:00:00,2020,summer,0,0,0,0,0,0,0
jul2020_C07_B1_CSI,CSI,C07,,B1,2020/07/13 00:00:00,2020,summer,0,4,3,2,0,0,0
jul2020_C07_B2_CSI,CSI,C07,,B2,2020/07/13 00:00:00,2020,summer,0,3,0,1,0,0,0
jul2020_C07_B3_CSI,CSI,C07,,B3,2020/07/13 00:00:00,2020,summer,0,4,0,0,0,0,0
jul2020_C08_B1_CSI,CSI,C08,,B1,2020/07/13 00:00:00,2020,summer,0,5,2,1,0,0,0
jul2020_C08_B2_CSI,CSI,C08,,B2,2020/07/13 00:00:00,2020,summer,0,2,1,0,0,0,0
jul2020_C08_B3_CSI,CSI,C08,,B3,2020/07/13 00:00:00,2020,summer,1,19,0,0,0,0,0
jul2020_C09_B1_CSI,CSI,C09,,B1,2020/07/13 00:00:00,2020,summer,1,4,5,0,0,0,0
jul2020_C09_B2_CSI,CSI,C09,,B2,2020/07/13 00:00:00,2020,summer,0,1,0,0,0,0,0
jul2020_C09_B3_CSI,CSI,C09,,B3,2020/07/13 00:00:00,2020,summer,1,2,2,0,0,0,0
jul2020_C10_B1_CSI,CSI,C10,,B1,2020/07/13 00:00:00,2020,summer,2,7,9,0,0,0,0
jul2020_C10_B2_CSI,CSI,C10,,B2,2020/07/13 00:00:00,2020,summer,0,0,0,0,0,0,0
jul2020_C10_B3_CSI,CSI,C10,,B3,2020/07/13 00:00:00,2020,summer,2,2,0,0,0,0,0
jul2020_C11_B1_CSI,CSI,C11,,B1,2020/07/13 00:00:00,2020,summer,0,0,1,0,0,0,0
jul2020_C11_B2_CSI,CSI,C11,,B2,2020/07/13 00:00:00,2020,summer,0,3,0,0,0,0,0
jul2020_C11_B3_CSI,CSI,C11,,B3,2020/07/13 00:00:00,2020,summer,0,0,0,0,0,0,0
jul2020_T01_B1_CSI,CSI,T01,,B1,2020/07/13 00:00:00,2020,summer,0,32,1,0,0,0,0
jul2020_T01_B2_CSI,CSI,T01,,B2,2020/07/13 00:00:00,2020,summer,0,4,0,0,0,0,0
jul2020_T01_B3_CSI,CSI,T01,,B3,2020/07/13 00:00:00,2020,summer,0,7,2,0,0,0,0
jul2020_T02_B1_CSI,CSI,T02,,B1,2020/07/13 00:00:00,2020,summer,0,19,1,0,0,0,0
jul2020_T02_B2_CSI,CSI,T02,,B2,2020/07/13 00:00:00,2020,summer,0,2,3,2,0,0,0
jul2020_T02_B3_CSI,CSI,T02,,B3,2020/07/13 00:00:00,2020,summer,0,42,8,6,0,0,0
jul2020_T03_B1_CSI,CSI,T03,,B1,2020/07/13 00:00:00,2020,summer,1,6,1,0,0,0,0
jul2020_T03_B2_CSI,CSI,T03,,B2,2020/07/13 00:00:00,2020,summer,0,2,0,1,0,0,0
jul2020_T03_B3_CSI,CSI,T03,,B3,2020/07/13 00:00:00,2020,summer,0,7,1,0,0,0,0
jul2020_T04_B1_CSI,CSI,T04,,B1,2020/07/13 00:00:00,2020,summer,0,16,3,1,1,0,0
jul2020_T04_B2_CSI,CSI,T04,,B2,2020/07/13 00:00:00,2020,summer,0,4,0,0,0,0,0
jul2020_T04_B3_CSI,CSI,T04,,B3,2020/07/13 00:00:00,2020,summer,1,6,3,0,0,0,0
