transect_id,sheet_ID,sample_dat,area,year,season,latitude,longitude,transect_I,sample_ID,image_ID,light_dark,count,total_area,avg_size,percent_ar,mean
apr2017_C03C,apr2017_C03_S5_I2_L,2017/04/27 00:00:00,Control,2017,spring,35.639,-75.47036,C03,S5,I2,L,241,55.188,0.229,28.146,255
apr2017_C03C,apr2017_C03_S5_I3_D,2017/04/27 00:00:00,Control,2017,spring,35.639,-75.47036,C03,S5,I3,D,9,0.32,0.036,0.163,255
apr2017_C03C,apr2017_C03_S5_I3_L,2017/04/27 00:00:00,Control,2017,spring,35.639,-75.47036,C03,S5,I3,L,278,53.108,0.191,27.086,255
apr2017_C04C,apr2017_C04_S1_I1_D,2017/04/27 00:00:00,Control,2017,spring,35.64043,-75.47065,C04,S1,I1,D,4,0.926,0.232,0.472,255
apr2017_C04C,apr2017_C04_S1_I1_L,2017/04/27 00:00:00,Control,2017,spring,35.64043,-75.47065,C04,S1,I1,L,178,40.275,0.226,20.54,255
apr2017_C04C,apr2017_C04_S1_I2_D,2017/04/27 00:00:00,Control,2017,spring,35.64043,-75.47065,C04,S1,I2,D,6,0.198,0.033,0.101,255
apr2017_C04C,apr2017_C04_S1_I2_L,2017/04/27 00:00:00,Control,2017,spring,35.64043,-75.47065,C04,S1,I2,L,99,31.519,0.318,16.075,255
apr2017_C04C,apr2017_C04_S1_I3_D,2017/04/27 00:00:00,Control,2017,spring,35.64043,-75.47065,C04,S1,I3,D,3,0.089,0.03,0.045,255
apr2017_C04C,apr2017_C04_S1_I3_L,2017/04/27 00:00:00,Control,2017,spring,35.64043,-75.47065,C04,S1,I3,L,191,45.763,0.24,23.339,255
apr2017_C04C,apr2017_C04_S2_I1_D,2017/04/27 00:00:00,Control,2017,spring,35.64043,-75.47065,C04,S2,I1,D,6,0.162,0.027,0.083,255
apr2017_C04C,apr2017_C04_S2_I1_L,2017/04/27 00:00:00,Control,2017,spring,35.64043,-75.47065,C04,S2,I1,L,170,41.96,0.247,21.4,255
apr2017_C04C,apr2017_C04_S2_I2_D,2017/04/27 00:00:00,Control,2017,spring,35.64043,-75.47065,C04,S2,I2,D,6,0.155,0.026,0.079,255
apr2017_C04C,apr2017_C04_S2_I2_L,2017/04/27 00:00:00,Control,2017,spring,35.64043,-75.47065,C04,S2,I2,L,181,62.151,0.343,31.697,255
apr2017_C04C,apr2017_C04_S2_I3_D,2017/04/27 00:00:00,Control,2017,spring,35.64043,-75.47065,C04,S2,I3,D,7,0.586,0.084,0.299,255
apr2017_C04C,apr2017_C04_S2_I3_L,2017/04/27 00:00:00,Control,2017,spring,35.64043,-75.47065,C04,S2,I3,L,159,65.127,0.41,33.215,255
apr2017_C04C,apr2017_C04_S3_I1_D,2017/04/27 00:00:00,Control,2017,spring,35.64043,-75.47065,C04,S3,I1,D,17,0.434,0.026,0.221,255
apr2017_C04C,apr2017_C04_S3_I1_L,2017/04/27 00:00:00,Control,2017,spring,35.64043,-75.47065,C04,S3,I1,L,183,68.412,0.374,34.89,255
apr2017_C04C,apr2017_C04_S3_I2_D,2017/04/27 00:00:00,Control,2017,spring,35.64043,-75.47065,C04,S3,I2,D,16,0.447,0.028,0.228,255
apr2017_C04C,apr2017_C04_S3_I2_L,2017/04/27 00:00:00,Control,2017,spring,35.64043,-75.47065,C04,S3,I2,L,219,76.942,0.351,39.241,255
apr2017_C04C,apr2017_C04_S3_I3_D,2017/04/27 00:00:00,Control,2017,spring,35.64043,-75.47065,C04,S3,I3,D,4,0.072,0.018,0.037,255
apr2017_C04C,apr2017_C04_S3_I3_L,2017/04/27 00:00:00,Control,2017,spring,35.64043,-75.47065,C04,S3,I3,L,218,40.373,0.185,20.59,255
apr2017_C04C,apr2017_C04_S4_I1_D,2017/04/27 00:00:00,Control,2017,spring,35.64043,-75.47065,C04,S4,I1,D,16,0.498,0.031,0.254,255
apr2017_C04C,apr2017_C04_S4_I1_L,2017/04/27 00:00:00,Control,2017,spring,35.64043,-75.47065,C04,S4,I1,L,238,33.201,0.139,16.933,255
apr2017_C04C,apr2017_C04_S4_I2_D,2017/04/27 00:00:00,Control,2017,spring,35.64043,-75.47065,C04,S4,I2,D,18,0.6,0.033,0.306,255
apr2017_C04C,apr2017_C04_S4_I2_L,2017/04/27 00:00:00,Control,2017,spring,35.64043,-75.47065,C04,S4,I2,L,218,30.334,0.139,15.47,255
apr2017_C04C,apr2017_C04_S4_I3_D,2017/04/27 00:00:00,Control,2017,spring,35.64043,-75.47065,C04,S4,I3,D,10,0.173,0.017,0.088,255
apr2017_C04C,apr2017_C04_S4_I3_L,2017/04/27 00:00:00,Control,2017,spring,35.64043,-75.47065,C04,S4,I3,L,238,64.104,0.269,32.694,255
apr2017_C04C,apr2017_C04_S5_I1_D,2017/04/27 00:00:00,Control,2017,spring,35.64043,-75.47065,C04,S5,I1,D,23,0.684,0.03,0.349,255
apr2017_C04C,apr2017_C04_S5_I1_L,2017/04/27 00:00:00,Control,2017,spring,35.64043,-75.47065,C04,S5,I1,L,204,83.629,0.41,42.651,255
apr2017_C04C,apr2017_C04_S5_I2_D,2017/04/27 00:00:00,Control,2017,spring,35.64043,-75.47065,C04,S5,I2,D,17,0.483,0.028,0.246,255
apr2017_C04C,apr2017_C04_S5_I2_L,2017/04/27 00:00:00,Control,2017,spring,35.64043,-75.47065,C04,S5,I2,L,263,65.136,0.248,33.22,255
apr2017_C04C,apr2017_C04_S5_I3_D,2017/04/27 00:00:00,Control,2017,spring,35.64043,-75.47065,C04,S5,I3,D,20,0.585,0.029,0.298,255
apr2017_C04C,apr2017_C04_S5_I3_L,2017/04/27 00:00:00,Control,2017,spring,35.64043,-75.47065,C04,S5,I3,L,248,64.013,0.258,32.647,255
apr2017_C05C,apr2017_C05_S1_I1_D,2017/04/27 00:00:00,Control,2017,spring,35.64183,-75.47098,C05,S1,I1,D,3,0.288,0.096,0.147,255
apr2017_C05C,apr2017_C05_S1_I1_L,2017/04/27 00:00:00,Control,2017,spring,35.64183,-75.47098,C05,S1,I1,L,73,51.275,0.702,26.15,255
apr2017_C05C,apr2017_C05_S1_I2_D,2017/04/27 00:00:00,Control,2017,spring,35.64183,-75.47098,C05,S1,I2,D,1,0.18,0.18,0.092,255
apr2017_C05C,apr2017_C05_S1_I2_L,2017/04/27 00:00:00,Control,2017,spring,35.64183,-75.47098,C05,S1,I2,L,53,40.437,0.763,20.623,255
apr2017_C05C,apr2017_C05_S1_I3_D,2017/04/27 00:00:00,Control,2017,spring,35.64183,-75.47098,C05,S1,I3,D,0,0,<null>,0,<null>
apr2017_C05C,apr2017_C05_S1_I3_L,2017/04/27 00:00:00,Control,2017,spring,35.64183,-75.47098,C05,S1,I3,L,66,37.585,0.569,19.169,255
apr2017_C05C,apr2017_C05_S2_I1_D,2017/04/27 00:00:00,Control,2017,spring,35.64183,-75.47098,C05,S2,I1,D,11,0.58,0.053,0.296,255
apr2017_C05C,apr2017_C05_S2_I1_L,2017/04/27 00:00:00,Control,2017,spring,35.64183,-75.47098,C05,S2,I1,L,167,70.576,0.423,35.994,255
apr2017_C05C,apr2017_C05_S2_I2_D,2017/04/27 00:00:00,Control,2017,spring,35.64183,-75.47098,C05,S2,I2,D,11,0.291,0.026,0.149,255
apr2017_C05C,apr2017_C05_S2_I2_L,2017/04/27 00:00:00,Control,2017,spring,35.64183,-75.47098,C05,S2,I2,L,173,57.617,0.333,29.385,255
apr2017_C05C,apr2017_C05_S2_I3_D,2017/04/27 00:00:00,Control,2017,spring,35.64183,-75.47098,C05,S2,I3,D,2,0.038,0.019,0.019,255
apr2017_C05C,apr2017_C05_S2_I3_L,2017/04/27 00:00:00,Control,2017,spring,35.64183,-75.47098,C05,S2,I3,L,142,44.45,0.313,22.67,255
apr2017_C05C,apr2017_C05_S3_I1_D,2017/04/27 00:00:00,Control,2017,spring,35.64183,-75.47098,C05,S3,I1,D,9,0.552,0.061,0.281,255
apr2017_C05C,apr2017_C05_S3_I1_L,2017/04/27 00:00:00,Control,2017,spring,35.64183,-75.47098,C05,S3,I1,L,172,46.339,0.269,23.633,255
apr2017_C05C,apr2017_C05_S3_I2_D,2017/04/27 00:00:00,Control,2017,spring,35.64183,-75.47098,C05,S3,I2,D,9,0.287,0.032,0.146,255
apr2017_C05C,apr2017_C05_S3_I2_L,2017/04/27 00:00:00,Control,2017,spring,35.64183,-75.47098,C05,S3,I2,L,188,52.789,0.281,26.922,255
apr2017_C05C,apr2017_C05_S3_I3_D,2017/04/27 00:00:00,Control,2017,spring,35.64183,-75.47098,C05,S3,I3,D,3,0.095,0.032,0.049,255
apr2017_C05C,apr2017_C05_S3_I3_L,2017/04/27 00:00:00,Control,2017,spring,35.64183,-75.47098,C05,S3,I3,L,179,43.723,0.244,22.299,255
apr2017_C05C,apr2017_C05_S4_I1_D,2017/04/27 00:00:00,Control,2017,spring,35.64183,-75.47098,C05,S4,I1,D,27,0.646,0.024,0.329,255
apr2017_C05C,apr2017_C05_S4_I1_L,2017/04/27 00:00:00,Control,2017,spring,35.64183,-75.47098,C05,S4,I1,L,316,27.065,0.086,13.804,255
apr2017_C05C,apr2017_C05_S4_I2_D,2017/04/27 00:00:00,Control,2017,spring,35.64183,-75.47098,C05,S4,I2,D,20,0.562,0.028,0.287,255
apr2017_C05C,apr2017_C05_S4_I2_L,2017/04/27 00:00:00,Control,2017,spring,35.64183,-75.47098,C05,S4,I2,L,462,73.985,0.16,37.733,255
apr2017_C05C,apr2017_C05_S4_I3_D,2017/04/27 00:00:00,Control,2017,spring,35.64183,-75.47098,C05,S4,I3,D,21,0.647,0.031,0.33,255
apr2017_C05C,apr2017_C05_S4_I3_L,2017/04/27 00:00:00,Control,2017,spring,35.64183,-75.47098,C05,S4,I3,L,296,31.519,0.106,16.075,255
apr2017_C05C,apr2017_C05_S5_I1_D,2017/04/27 00:00:00,Control,2017,spring,35.64183,-75.47098,C05,S5,I1,D,13,0.283,0.022,0.145,255
apr2017_C05C,apr2017_C05_S5_I1_L,2017/04/27 00:00:00,Control,2017,spring,35.64183,-75.47098,C05,S5,I1,L,263,70.744,0.269,36.08,255
apr2017_C05C,apr2017_C05_S5_I2_D,2017/04/27 00:00:00,Control,2017,spring,35.64183,-75.47098,C05,S5,I2,D,13,0.409,0.031,0.208,255
apr2017_C05C,apr2017_C05_S5_I2_L,2017/04/27 00:00:00,Control,2017,spring,35.64183,-75.47098,C05,S5,I2,L,245,82.87,0.338,42.264,255
apr2017_C05C,apr2017_C05_S5_I3_D,2017/04/27 00:00:00,Control,2017,spring,35.64183,-75.47098,C05,S5,I3,D,7,0.213,0.03,0.108,255
apr2017_C05C,apr2017_C05_S5_I3_L,2017/04/27 00:00:00,Control,2017,spring,35.64183,-75.47098,C05,S5,I3,L,246,42.398,0.172,21.623,255
apr2017_C06C,apr2017_C06_S1_I1_D,2017/04/27 00:00:00,Control,2017,spring,35.64325,-75.47125,C06,S1,I1,D,2,0.213,0.106,0.109,255
apr2017_C06C,apr2017_C06_S1_I1_L,2017/04/27 00:00:00,Control,2017,spring,35.64325,-75.47125,C06,S1,I1,L,127,56.474,0.445,28.802,255
apr2017_C06C,apr2017_C06_S1_I2_D,2017/04/27 00:00:00,Control,2017,spring,35.64325,-75.47125,C06,S1,I2,D,7,0.884,0.126,0.451,255
apr2017_C06C,apr2017_C06_S1_I2_L,2017/04/27 00:00:00,Control,2017,spring,35.64325,-75.47125,C06,S1,I2,L,145,76.693,0.529,39.114,255
apr2017_C06C,apr2017_C06_S1_I3_D,2017/04/27 00:00:00,Control,2017,spring,35.64325,-75.47125,C06,S1,I3,D,7,0.213,0.03,0.109,255
apr2017_C06C,apr2017_C06_S1_I3_L,2017/04/27 00:00:00,Control,2017,spring,35.64325,-75.47125,C06,S1,I3,L,168,65.002,0.387,33.152,255
apr2017_C06C,apr2017_C06_S2_I1_D,2017/04/27 00:00:00,Control,2017,spring,35.64325,-75.47125,C06,S2,I1,D,4,0.143,0.036,0.073,255
apr2017_C06C,apr2017_C06_S2_I1_L,2017/04/27 00:00:00,Control,2017,spring,35.64325,-75.47125,C06,S2,I1,L,138,40.706,0.295,20.76,255
apr2017_C06C,apr2017_C06_S2_I2_D,2017/04/27 00:00:00,Control,2017,spring,35.64325,-75.47125,C06,S2,I2,D,7,0.359,0.051,0.183,255
apr2017_C06C,apr2017_C06_S2_I2_L,2017/04/27 00:00:00,Control,2017,spring,35.64325,-75.47125,C06,S2,I2,L,183,44.972,0.246,22.936,255
apr2017_C06C,apr2017_C06_S2_I3_D,2017/04/27 00:00:00,Control,2017,spring,35.64325,-75.47125,C06,S2,I3,D,0,0,<null>,0,<null>
apr2017_C06C,apr2017_C06_S2_I3_L,2017/04/27 00:00:00,Control,2017,spring,35.64325,-75.47125,C06,S2,I3,L,112,60.031,0.536,30.616,255
apr2017_C06C,apr2017_C06_S3_I1_D,2017/04/27 00:00:00,Control,2017,spring,35.64325,-75.47125,C06,S3,I1,D,22,0.706,0.032,0.36,255
apr2017_C06C,apr2017_C06_S3_I1_L,2017/04/27 00:00:00,Control,2017,spring,35.64325,-75.47125,C06,S3,I1,L,213,90.15,0.423,45.977,255
apr2017_C06C,apr2017_C06_S3_I2_D,2017/04/27 00:00:00,Control,2017,spring,35.64325,-75.47125,C06,S3,I2,D,6,0.146,0.024,0.074,255
apr2017_C06C,apr2017_C06_S3_I2_L,2017/04/27 00:00:00,Control,2017,spring,35.64325,-75.47125,C06,S3,I2,L,157,48.545,0.309,24.758,255
apr2017_C06C,apr2017_C06_S3_I3_D,2017/04/27 00:00:00,Control,2017,spring,35.64325,-75.47125,C06,S3,I3,D,12,0.428,0.036,0.218,255
apr2017_C06C,apr2017_C06_S3_I3_L,2017/04/27 00:00:00,Control,2017,spring,35.64325,-75.47125,C06,S3,I3,L,159,42.115,0.265,21.479,255
apr2017_C06C,apr2017_C06_S4_I1_D,2017/04/27 00:00:00,Control,2017,spring,35.64325,-75.47125,C06,S4,I1,D,26,0.598,0.023,0.305,255
apr2017_C06C,apr2017_C06_S4_I1_L,2017/04/27 00:00:00,Control,2017,spring,35.64325,-75.47125,C06,S4,I1,L,252,73.692,0.292,37.583,255
apr2017_C06C,apr2017_C06_S4_I2_D,2017/04/27 00:00:00,Control,2017,spring,35.64325,-75.47125,C06,S4,I2,D,21,0.452,0.022,0.23,255
apr2017_C06C,apr2017_C06_S4_I2_L,2017/04/27 00:00:00,Control,2017,spring,35.64325,-75.47125,C06,S4,I2,L,235,52.575,0.224,26.814,255
apr2017_C06C,apr2017_C06_S4_I3_D,2017/04/27 00:00:00,Control,2017,spring,35.64325,-75.47125,C06,S4,I3,D,14,0.52,0.037,0.265,255
apr2017_C06C,apr2017_C06_S4_I3_L,2017/04/27 00:00:00,Control,2017,spring,35.64325,-75.47125,C06,S4,I3,L,216,31.703,0.147,16.169,255
apr2017_C06C,apr2017_C06_S5_I1_D,2017/04/27 00:00:00,Control,2017,spring,35.64325,-75.47125,C06,S5,I1,D,22,0.6,0.027,0.306,255
apr2017_C06C,apr2017_C06_S5_I1_L,2017/04/27 00:00:00,Control,2017,spring,35.64325,-75.47125,C06,S5,I1,L,430,47.933,0.111,24.446,255
apr2017_C06C,apr2017_C06_S5_I2_D,2017/04/27 00:00:00,Control,2017,spring,35.64325,-75.47125,C06,S5,I2,D,27,0.692,0.026,0.353,255
apr2017_C06C,apr2017_C06_S5_I2_L,2017/04/27 00:00:00,Control,2017,spring,35.64325,-75.47125,C06,S5,I2,L,383,49.659,0.13,25.326,255
apr2017_C06C,apr2017_C06_S5_I3_D,2017/04/27 00:00:00,Control,2017,spring,35.64325,-75.47125,C06,S5,I3,D,25,0.798,0.032,0.407,255
apr2017_C06C,apr2017_C06_S5_I3_L,2017/04/27 00:00:00,Control,2017,spring,35.64325,-75.47125,C06,S5,I3,L,398,59.264,0.149,30.225,255
apr2017_C07C,apr2017_C07_S1_I1_D,2017/04/27 00:00:00,Control,2017,spring,35.64466,-75.47165,C07,S1,I1,D,9,0.521,0.058,0.266,255
apr2017_C07C,apr2017_C07_S1_I1_L,2017/04/27 00:00:00,Control,2017,spring,35.64466,-75.47165,C07,S1,I1,L,65,55.642,0.856,28.378,255
apr2017_C07C,apr2017_C07_S1_I2_D,2017/04/27 00:00:00,Control,2017,spring,35.64466,-75.47165,C07,S1,I2,D,7,0.44,0.063,0.224,255
apr2017_C07C,apr2017_C07_S1_I2_L,2017/04/27 00:00:00,Control,2017,spring,35.64466,-75.47165,C07,S1,I2,L,71,49.631,0.699,25.312,255
apr2017_C07C,apr2017_C07_S1_I3_D,2017/04/27 00:00:00,Control,2017,spring,35.64466,-75.47165,C07,S1,I3,D,4,0.06,0.015,0.031,255
apr2017_C07C,apr2017_C07_S1_I3_L,2017/04/27 00:00:00,Control,2017,spring,35.64466,-75.47165,C07,S1,I3,L,58,41.112,0.709,20.967,255
apr2017_C07C,apr2017_C07_S2_I1_D,2017/04/27 00:00:00,Control,2017,spring,35.64466,-75.47165,C07,S2,I1,D,1,0.037,0.037,0.019,255
apr2017_C07C,apr2017_C07_S2_I1_L,2017/04/27 00:00:00,Control,2017,spring,35.64466,-75.47165,C07,S2,I1,L,65,37.09,0.571,18.916,255
apr2017_C07C,apr2017_C07_S2_I2_D,2017/04/27 00:00:00,Control,2017,spring,35.64466,-75.47165,C07,S2,I2,D,7,0.175,0.025,0.089,255
apr2017_C07C,apr2017_C07_S2_I2_L,2017/04/27 00:00:00,Control,2017,spring,35.64466,-75.47165,C07,S2,I2,L,103,43.647,0.424,22.26,255
apr2017_C07C,apr2017_C07_S2_I3_D,2017/04/27 00:00:00,Control,2017,spring,35.64466,-75.47165,C07,S2,I3,D,1,0.113,0.113,0.058,255
apr2017_C07C,apr2017_C07_S2_I3_L,2017/04/27 00:00:00,Control,2017,spring,35.64466,-75.47165,C07,S2,I3,L,142,46.974,0.331,23.957,255
apr2017_C07C,apr2017_C07_S3_I1_D,2017/04/27 00:00:00,Control,2017,spring,35.64466,-75.47165,C07,S3,I1,D,9,0.414,0.046,0.211,255
apr2017_C07C,apr2017_C07_S3_I1_L,2017/04/27 00:00:00,Control,2017,spring,35.64466,-75.47165,C07,S3,I1,L,242,65.973,0.273,33.647,255
apr2017_C07C,apr2017_C07_S3_I2_D,2017/04/27 00:00:00,Control,2017,spring,35.64466,-75.47165,C07,S3,I2,D,7,0.185,0.026,0.094,255
apr2017_C07C,apr2017_C07_S3_I2_L,2017/04/27 00:00:00,Control,2017,spring,35.64466,-75.47165,C07,S3,I2,L,176,58.627,0.333,29.9,255
apr2017_C07C,apr2017_C07_S3_I3_D,2017/04/27 00:00:00,Control,2017,spring,35.64466,-75.47165,C07,S3,I3,D,1,0.063,0.063,0.032,255
apr2017_C07C,apr2017_C07_S3_I3_L,2017/04/27 00:00:00,Control,2017,spring,35.64466,-75.47165,C07,S3,I3,L,145,53.389,0.368,27.229,255
apr2017_C07C,apr2017_C07_S4_I1_D,2017/04/27 00:00:00,Control,2017,spring,35.64466,-75.47165,C07,S4,I1,D,21,0.755,0.036,0.385,255
apr2017_C07C,apr2017_C07_S4_I1_L,2017/04/27 00:00:00,Control,2017,spring,35.64466,-75.47165,C07,S4,I1,L,330,61.568,0.187,31.4,255
apr2017_C07C,apr2017_C07_S4_I2_D,2017/04/27 00:00:00,Control,2017,spring,35.64466,-75.47165,C07,S4,I2,D,15,0.591,0.039,0.301,255
apr2017_C07C,apr2017_C07_S4_I2_L,2017/04/27 00:00:00,Control,2017,spring,35.64466,-75.47165,C07,S4,I2,L,239,41.638,0.174,21.236,255
apr2017_C07C,apr2017_C07_S4_I3_D,2017/04/27 00:00:00,Control,2017,spring,35.64466,-75.47165,C07,S4,I3,D,11,0.624,0.057,0.318,255
apr2017_C07C,apr2017_C07_S4_I3_L,2017/04/27 00:00:00,Control,2017,spring,35.64466,-75.47165,C07,S4,I3,L,209,49.866,0.239,25.432,255
apr2017_C07C,apr2017_C07_S5_I1_D,2017/04/27 00:00:00,Control,2017,spring,35.64466,-75.47165,C07,S5,I1,D,25,0.627,0.025,0.32,255
apr2017_C07C,apr2017_C07_S5_I1_L,2017/04/27 00:00:00,Control,2017,spring,35.64466,-75.47165,C07,S5,I1,L,252,29.185,0.116,14.885,255
apr2017_C07C,apr2017_C07_S5_I2_D,2017/04/27 00:00:00,Control,2017,spring,35.64466,-75.47165,C07,S5,I2,D,35,0.636,0.018,0.325,255
apr2017_C07C,apr2017_C07_S5_I2_L,2017/04/27 00:00:00,Control,2017,spring,35.64466,-75.47165,C07,S5,I2,L,363,70.732,0.195,36.074,255
apr2017_C07C,apr2017_C07_S5_I3_D,2017/04/27 00:00:00,Control,2017,spring,35.64466,-75.47165,C07,S5,I3,D,20,0.58,0.029,0.296,255
apr2017_C07C,apr2017_C07_S5_I3_L,2017/04/27 00:00:00,Control,2017,spring,35.64466,-75.47165,C07,S5,I3,L,406,65.383,0.161,33.346,255
apr2017_C08C,apr2017_C08_S1_I1_D,2017/04/27 00:00:00,Control,2017,spring,35.6461,-75.47203,C08,S1,I1,D,5,0.272,0.054,0.139,255
apr2017_C08C,apr2017_C08_S1_I1_L,2017/04/27 00:00:00,Control,2017,spring,35.6461,-75.47203,C08,S1,I1,L,121,66.179,0.547,33.752,255
apr2017_C08C,apr2017_C08_S1_I2_D,2017/04/27 00:00:00,Control,2017,spring,35.6461,-75.47203,C08,S1,I2,D,4,1.183,0.296,0.603,255
apr2017_C08C,apr2017_C08_S1_I2_L,2017/04/27 00:00:00,Control,2017,spring,35.6461,-75.47203,C08,S1,I2,L,64,31.909,0.499,16.274,255
apr2017_C08C,apr2017_C08_S1_I3_D,2017/04/27 00:00:00,Control,2017,spring,35.6461,-75.47203,C08,S1,I3,D,5,0.102,0.02,0.052,255
apr2017_C08C,apr2017_C08_S1_I3_L,2017/04/27 00:00:00,Control,2017,spring,35.6461,-75.47203,C08,S1,I3,L,81,48.512,0.599,24.741,255
apr2017_C08C,apr2017_C08_S2_I1_D,2017/04/27 00:00:00,Control,2017,spring,35.6461,-75.47203,C08,S2,I1,D,3,0.261,0.087,0.133,255
apr2017_C08C,apr2017_C08_S2_I1_L,2017/04/27 00:00:00,Control,2017,spring,35.6461,-75.47203,C08,S2,I1,L,114,39.005,0.342,19.893,255
apr2017_C08C,apr2017_C08_S2_I2_D,2017/04/27 00:00:00,Control,2017,spring,35.6461,-75.47203,C08,S2,I2,D,3,0.302,0.101,0.154,255
apr2017_C08C,apr2017_C08_S2_I2_L,2017/04/27 00:00:00,Control,2017,spring,35.6461,-75.47203,C08,S2,I2,L,94,54.328,0.578,27.708,255
apr2017_C08C,apr2017_C08_S2_I3_D,2017/04/27 00:00:00,Control,2017,spring,35.6461,-75.47203,C08,S2,I3,D,3,0.071,0.024,0.036,255
apr2017_C08C,apr2017_C08_S2_I3_L,2017/04/27 00:00:00,Control,2017,spring,35.6461,-75.47203,C08,S2,I3,L,111,52.933,0.477,26.996,255
apr2017_C08C,apr2017_C08_S3_I1_D,2017/04/27 00:00:00,Control,2017,spring,35.6461,-75.47203,C08,S3,I1,D,6,0.264,0.044,0.134,255
apr2017_C08C,apr2017_C08_S3_I1_L,2017/04/27 00:00:00,Control,2017,spring,35.6461,-75.47203,C08,S3,I1,L,199,67.757,0.34,34.557,255
apr2017_C08C,apr2017_C08_S3_I2_D,2017/04/27 00:00:00,Control,2017,spring,35.6461,-75.47203,C08,S3,I2,D,2,0.685,0.342,0.349,255
apr2017_C08C,apr2017_C08_S3_I2_L,2017/04/27 00:00:00,Control,2017,spring,35.6461,-75.47203,C08,S3,I2,L,194,65.37,0.337,33.339,255
apr2017_C08C,apr2017_C08_S3_I3_D,2017/04/27 00:00:00,Control,2017,spring,35.6461,-75.47203,C08,S3,I3,D,5,0.203,0.041,0.104,255
apr2017_C08C,apr2017_C08_S3_I3_L,2017/04/27 00:00:00,Control,2017,spring,35.6461,-75.47203,C08,S3,I3,L,159,41.366,0.26,21.097,255
apr2017_C08C,apr2017_C08_S4_I1_D,2017/04/27 00:00:00,Control,2017,spring,35.6461,-75.47203,C08,S4,I1,D,9,0.544,0.06,0.278,255
apr2017_C08C,apr2017_C08_S4_I1_L,2017/04/27 00:00:00,Control,2017,spring,35.6461,-75.47203,C08,S4,I1,L,154,32.17,0.209,16.407,255
apr2017_C08C,apr2017_C08_S4_I2_D,2017/04/27 00:00:00,Control,2017,spring,35.6461,-75.47203,C08,S4,I2,D,18,0.617,0.034,0.315,255
apr2017_C08C,apr2017_C08_S4_I2_L,2017/04/27 00:00:00,Control,2017,spring,35.6461,-75.47203,C08,S4,I2,L,228,62.554,0.274,31.903,255
apr2017_C08C,apr2017_C08_S4_I3_D,2017/04/27 00:00:00,Control,2017,spring,35.6461,-75.47203,C08,S4,I3,D,25,0.551,0.022,0.281,255
apr2017_C08C,apr2017_C08_S4_I3_L,2017/04/27 00:00:00,Control,2017,spring,35.6461,-75.47203,C08,S4,I3,L,258,77.282,0.3,39.414,255
apr2017_C08C,apr2017_C08_S5_I1_D,2017/04/27 00:00:00,Control,2017,spring,35.6461,-75.47203,C08,S5,I1,D,19,0.525,0.028,0.268,255
apr2017_C08C,apr2017_C08_S5_I1_L,2017/04/27 00:00:00,Control,2017,spring,35.6461,-75.47203,C08,S5,I1,L,310,59.432,0.192,30.311,255
apr2017_C08C,apr2017_C08_S5_I2_D,2017/04/27 00:00:00,Control,2017,spring,35.6461,-75.47203,C08,S5,I2,D,27,0.802,0.03,0.409,255
apr2017_C08C,apr2017_C08_S5_I2_L,2017/04/27 00:00:00,Control,2017,spring,35.6461,-75.47203,C08,S5,I2,L,489,59.655,0.122,30.424,255
apr2017_C08C,apr2017_C08_S5_I3_D,2017/04/27 00:00:00,Control,2017,spring,35.6461,-75.47203,C08,S5,I3,D,19,0.39,0.021,0.199,255
apr2017_C08C,apr2017_C08_S5_I3_L,2017/04/27 00:00:00,Control,2017,spring,35.6461,-75.47203,C08,S5,I3,L,380,49.759,0.131,25.378,255
apr2017_C09C,apr2017_C09_S1_I1_D,2017/04/27 00:00:00,Control,2017,spring,35.64753,-75.47239,C09,S1,I1,D,3,0.126,0.042,0.064,255
apr2017_C09C,apr2017_C09_S1_I1_L,2017/04/27 00:00:00,Control,2017,spring,35.64753,-75.47239,C09,S1,I1,L,117,70.132,0.599,35.768,255
apr2017_C09C,apr2017_C09_S1_I2_D,2017/04/27 00:00:00,Control,2017,spring,35.64753,-75.47239,C09,S1,I2,D,1,0.031,0.031,0.016,255
apr2017_C09C,apr2017_C09_S1_I2_L,2017/04/27 00:00:00,Control,2017,spring,35.64753,-75.47239,C09,S1,I2,L,183,40.022,0.219,20.412,255
apr2017_C09C,apr2017_C09_S1_I3_D,2017/04/27 00:00:00,Control,2017,spring,35.64753,-75.47239,C09,S1,I3,D,3,0.149,0.05,0.076,255
apr2017_C09C,apr2017_C09_S1_I3_L,2017/04/27 00:00:00,Control,2017,spring,35.64753,-75.47239,C09,S1,I3,L,152,45.909,0.302,23.414,255
apr2017_C09C,apr2017_C09_S2_I1_D,2017/04/27 00:00:00,Control,2017,spring,35.64753,-75.47239,C09,S2,I1,D,2,0.42,0.21,0.214,255
apr2017_C09C,apr2017_C09_S2_I1_L,2017/04/27 00:00:00,Control,2017,spring,35.64753,-75.47239,C09,S2,I1,L,86,43.486,0.506,22.178,255
apr2017_C09C,apr2017_C09_S2_I2_D,2017/04/27 00:00:00,Control,2017,spring,35.64753,-75.47239,C09,S2,I2,D,3,0.101,0.034,0.051,255
apr2017_C09C,apr2017_C09_S2_I2_L,2017/04/27 00:00:00,Control,2017,spring,35.64753,-75.47239,C09,S2,I2,L,149,45.742,0.307,23.329,255
